CustomerID;Age;Gender;Income;CampaignChannel;CampaignType;AdSpend;ClickThroughRate;ConversionRate;WebsiteVisits;PagesPerVisit;TimeOnSite;SocialShares;EmailOpens;EmailClicks;PreviousPurchases;LoyaltyPoints;AdvertisingPlatform;AdvertisingTool;Conversion
10437;60;Female;68990,00;Social Media;Awareness;9024,55;0,05;0,12;22;4,69;14,57;46;12;4;9;3359;IsConfid;ToolConfid;1
10438;62;Male;106544,00;SEO;Awareness;2221,05;0,08;0,17;41;4,38;12,56;71;3;9;1;4700;IsConfid;ToolConfid;1
10439;38;Male;83627,00;Email;Awareness;6714,69;0,16;0,16;26;6,90;4,38;16;16;5;4;3025;IsConfid;ToolConfid;1
10440;40;Male;40221,00;Social Media;Awareness;7410,79;0,11;0,09;40;7,90;2,07;14;13;0;1;654;IsConfid;ToolConfid;1
10441;60;Female;134965,00;SEO;Awareness;7449,90;0,05;0,13;15;5,50;2,96;41;11;2;4;4327;IsConfid;ToolConfid;1
10442;33;Male;114870,00;PPC;Consideration;5089,60;0,09;0,03;31;2,50;4,01;53;9;6;7;2923;IsConfid;ToolConfid;1
10443;64;Female;129054,00;SEO;Conversion;211,38;0,29;0,03;35;8,82;3,95;12;14;8;5;4532;IsConfid;ToolConfid;1
10444;32;Male;148345,00;Social Media;Awareness;2688,16;0,11;0,10;16;2,68;0,74;49;6;7;0;954;IsConfid;ToolConfid;0
10445;42;Female;105837,00;SEO;Conversion;3300,68;0,13;0,18;17;6,21;10,87;43;2;3;9;4994;IsConfid;ToolConfid;1
10446;53;Female;92843,00;Email;Conversion;8535,16;0,01;0,13;26;5,75;14,67;2;19;5;6;3224;IsConfid;ToolConfid;1
10447;28;Male;71313,00;PPC;Retention;8424,77;0,22;0,14;6;3,58;4,65;52;10;9;3;56;IsConfid;ToolConfid;1
10448;68;Male;49251,00;Email;Consideration;1136,33;0,13;0,04;40;9,58;0,74;55;12;8;3;2022;IsConfid;ToolConfid;1
10449;32;Male;66586,00;PPC;Awareness;9503,38;0,04;0,10;37;7,09;13,82;53;2;6;8;761;IsConfid;ToolConfid;1
10450;21;Female;119693,00;PPC;Conversion;1906,33;0,29;0,09;19;5,23;3,49;56;12;9;9;4270;IsConfid;ToolConfid;1
10451;38;Female;94418,00;SEO;Retention;4202,16;0,24;0,16;34;4,99;0,60;11;7;1;5;3490;IsConfid;ToolConfid;1
10452;30;Male;73884,00;Email;Conversion;2230,05;0,22;0,04;46;1,83;3,75;92;8;5;9;3973;IsConfid;ToolConfid;1
10453;39;Female;72620,00;PPC;Awareness;8617,29;0,29;0,11;32;8,03;2,01;58;6;7;6;408;IsConfid;ToolConfid;1
10454;36;Male;30040,00;PPC;Consideration;7519,08;0,13;0,18;25;1,75;11,03;64;7;0;1;1974;IsConfid;ToolConfid;1
10455;51;Female;91677,00;SEO;Consideration;3599,94;0,22;0,18;23;2,81;0,52;95;13;0;2;925;IsConfid;ToolConfid;0
10456;31;Female;65878,00;Social Media;Awareness;6850,60;0,07;0,17;23;2,48;6,90;36;17;0;9;3995;IsConfid;ToolConfid;1
10457;21;Female;25969,00;Social Media;Conversion;1925,23;0,21;0,08;30;1,61;7,63;19;9;3;0;4802;IsConfid;ToolConfid;1
10458;65;Male;33162,00;Referral;Retention;3884,74;0,01;0,19;26;8,47;11,87;71;2;1;4;1151;IsConfid;ToolConfid;1
10459;69;Female;85435,00;Referral;Consideration;3833,37;0,05;0,16;48;9,16;8,07;36;15;6;6;4050;IsConfid;ToolConfid;1
10460;63;Female;138504,00;PPC;Consideration;2455,57;0,13;0,17;8;6,63;2,31;30;14;3;5;1360;IsConfid;ToolConfid;1
10461;44;Male;94667,00;Social Media;Conversion;8775,49;0,01;0,19;1;8,90;6,68;94;12;6;5;2344;IsConfid;ToolConfid;1
10462;46;Male;148658,00;PPC;Conversion;6820,57;0,14;0,19;5;7,08;14,05;24;3;9;5;60;IsConfid;ToolConfid;1
10463;64;Female;25037,00;Email;Conversion;2871,40;0,16;0,06;30;7,17;3,93;49;15;1;3;2075;IsConfid;ToolConfid;1
10464;45;Female;80526,00;Social Media;Retention;2497,00;0,19;0,03;24;9,01;4,84;48;17;2;6;2451;IsConfid;ToolConfid;1
10465;52;Female;107914,00;Social Media;Conversion;277,74;0,04;0,14;15;1,83;13,16;7;18;0;5;3674;IsConfid;ToolConfid;1
10466;25;Female;34693,00;Social Media;Retention;3531,16;0,06;0,12;44;1,49;11,90;93;15;8;4;3734;IsConfid;ToolConfid;1
10467;33;Female;146189,00;Referral;Awareness;5315,04;0,19;0,07;5;1,48;4,78;93;11;5;6;1078;IsConfid;ToolConfid;1
10468;59;Male;112162,00;SEO;Retention;2849,34;0,20;0,14;22;4,76;10,77;90;1;9;6;607;IsConfid;ToolConfid;1
10469;53;Male;79090,00;SEO;Conversion;7034,54;0,02;0,02;46;9,52;1,73;34;7;9;1;1935;IsConfid;ToolConfid;1
10470;47;Female;22451,00;Referral;Retention;4176,32;0,17;0,02;4;8,83;8,37;12;10;6;4;2570;IsConfid;ToolConfid;1
10471;35;Female;85560,00;Referral;Retention;3231,55;0,24;0,08;16;8,04;13,13;20;11;3;6;2968;IsConfid;ToolConfid;1
10472;19;Female;25962,00;Referral;Retention;9396,67;0,03;0,05;8;4,64;12,72;72;5;3;7;1132;IsConfid;ToolConfid;1
10473;66;Female;120860,00;SEO;Consideration;2701,73;0,13;0,15;25;8,42;3,44;23;15;9;8;2083;IsConfid;ToolConfid;1
10474;30;Female;116951,00;PPC;Conversion;4042,75;0,10;0,19;12;2,97;8,23;47;4;9;3;237;IsConfid;ToolConfid;1
10475;21;Female;109552,00;Referral;Retention;3884,68;0,27;0,14;6;6,27;6,28;32;9;7;4;1708;IsConfid;ToolConfid;1
10476;43;Female;36444,00;PPC;Conversion;2487,86;0,06;0,13;47;7,71;8,63;0;4;0;7;4915;IsConfid;ToolConfid;1
10477;42;Female;60443,00;PPC;Awareness;2253,02;0,10;0,01;39;1,83;1,59;71;17;6;7;674;IsConfid;ToolConfid;0
10478;47;Male;36506,00;Email;Retention;3093,56;0,27;0,11;17;8,87;14,73;2;1;3;1;24;IsConfid;ToolConfid;1
10479;28;Female;58384,00;SEO;Retention;8655,94;0,11;0,17;36;7,55;8,67;13;13;3;0;641;IsConfid;ToolConfid;1
10480;24;Male;128598,00;PPC;Awareness;7694,12;0,16;0,13;44;5,80;2,23;13;6;7;9;1457;IsConfid;ToolConfid;1
10481;48;Female;135874,00;SEO;Conversion;6841,90;0,02;0,05;23;1,56;9,81;48;7;5;9;538;IsConfid;ToolConfid;1
10482;61;Female;117229,00;SEO;Awareness;4625,32;0,30;0,17;31;7,25;0,61;32;3;4;3;2595;IsConfid;ToolConfid;1
10483;27;Female;132314,00;Email;Awareness;5126,76;0,25;0,19;6;5,03;0,59;3;4;8;1;1897;IsConfid;ToolConfid;1
10484;56;Female;139846,00;SEO;Awareness;2744,67;0,19;0,06;19;7,63;3,10;37;16;1;9;793;IsConfid;ToolConfid;1
10485;30;Male;44248,00;PPC;Awareness;835,73;0,03;0,05;44;1,33;4,43;24;5;6;2;1440;IsConfid;ToolConfid;0
10486;48;Male;66162,00;Social Media;Conversion;3377,30;0,03;0,07;33;6,17;4,32;46;0;1;1;899;IsConfid;ToolConfid;0
10487;24;Female;62690,00;PPC;Retention;5006,28;0,17;0,02;18;5,02;6,93;12;2;4;3;1729;IsConfid;ToolConfid;1
10488;66;Female;147521,00;PPC;Awareness;667,40;0,09;0,18;45;4,87;7,94;38;9;2;7;3229;IsConfid;ToolConfid;1
10489;59;Male;89625,00;SEO;Awareness;973,51;0,19;0,19;13;5,66;6,62;24;12;8;8;4808;IsConfid;ToolConfid;1
10490;59;Female;132752,00;PPC;Consideration;2703,95;0,18;0,13;31;2,11;5,92;72;18;5;6;183;IsConfid;ToolConfid;1
10491;53;Female;88008,00;Social Media;Conversion;3734,10;0,25;0,16;8;9,42;10,22;42;13;5;1;265;IsConfid;ToolConfid;1
10492;37;Female;80309,00;SEO;Awareness;3993,84;0,09;0,14;35;7,34;4,10;37;10;2;6;2471;IsConfid;ToolConfid;1
10493;21;Male;63237,00;Referral;Consideration;1267,07;0,18;0,08;48;1,76;9,60;34;17;8;9;3655;IsConfid;ToolConfid;1
10494;24;Female;146967,00;PPC;Awareness;2335,63;0,24;0,13;25;1,72;14,37;92;10;6;5;3384;IsConfid;ToolConfid;1
10495;18;Female;125754,00;PPC;Conversion;2690,31;0,15;0,17;19;2,90;7,34;54;14;4;3;3777;IsConfid;ToolConfid;1
10496;61;Female;55732,00;Email;Consideration;769,59;0,25;0,16;28;3,16;7,91;49;3;9;0;2908;IsConfid;ToolConfid;1
10497;62;Female;28104,00;Referral;Consideration;3328,39;0,05;0,03;15;5,43;11,06;77;10;6;9;3476;IsConfid;ToolConfid;1
10498;59;Female;103230,00;Referral;Conversion;814,99;0,22;0,10;30;5,83;7,86;33;5;9;9;4039;IsConfid;ToolConfid;1
10499;64;Female;110266,00;Social Media;Consideration;7064,23;0,28;0,09;23;2,31;2,59;24;17;1;0;2359;IsConfid;ToolConfid;1
10500;30;Male;54980,00;Referral;Consideration;3921,87;0,11;0,15;29;9,76;9,36;41;11;5;5;3772;IsConfid;ToolConfid;1
10501;39;Male;149985,00;Email;Awareness;3334,85;0,12;0,11;7;8,42;7,88;91;15;4;6;1687;IsConfid;ToolConfid;1
10502;38;Male;146133,00;Social Media;Consideration;1352,57;0,03;0,08;25;6,70;14,30;50;19;5;0;479;IsConfid;ToolConfid;1
10503;39;Male;94990,00;Referral;Retention;2342,39;0,20;0,14;14;3,50;1,85;93;15;7;1;2565;IsConfid;ToolConfid;1
10504;45;Female;59560,00;Social Media;Conversion;2403,78;0,17;0,10;49;9,19;8,28;36;17;2;8;4139;IsConfid;ToolConfid;1
10505;26;Female;29554,00;Referral;Awareness;9853,52;0,02;0,06;9;3,84;9,45;65;13;9;9;2156;IsConfid;ToolConfid;1
10506;43;Female;111049,00;Referral;Consideration;8369,96;0,23;0,18;35;3,87;9,49;84;16;7;3;4223;IsConfid;ToolConfid;1
10507;26;Male;127007,00;Referral;Retention;251,10;0,25;0,03;38;4,18;1,37;33;14;8;3;4115;IsConfid;ToolConfid;1
10508;32;Female;65987,00;PPC;Awareness;6206,68;0,27;0,01;23;1,43;5,25;82;9;4;9;2948;IsConfid;ToolConfid;1
10509;27;Male;50985,00;Referral;Conversion;2633,51;0,17;0,04;48;1,56;4,31;37;6;4;5;680;IsConfid;ToolConfid;1
10510;41;Male;110298,00;PPC;Consideration;1133,33;0,14;0,04;7;5,28;10,36;30;4;6;4;4041;IsConfid;ToolConfid;1
10511;59;Male;68167,00;SEO;Conversion;7085,44;0,26;0,11;0;8,94;11,16;25;10;3;8;2653;IsConfid;ToolConfid;1
10512;25;Female;136533,00;Email;Conversion;1402,89;0,13;0,13;9;9,48;3,53;75;2;2;2;3021;IsConfid;ToolConfid;1
10513;41;Male;60428,00;Social Media;Consideration;4493,03;0,20;0,10;46;7,98;12,48;93;16;2;7;4700;IsConfid;ToolConfid;1
10514;33;Female;87238,00;Social Media;Consideration;6358,44;0,19;0,05;22;4,64;7,53;25;18;8;0;4292;IsConfid;ToolConfid;1
10515;66;Male;135078,00;SEO;Awareness;5589,50;0,12;0,04;37;3,79;4,31;62;8;9;6;3075;IsConfid;ToolConfid;1
10516;43;Female;82723,00;Referral;Conversion;9778,53;0,04;0,10;9;2,94;4,85;47;3;0;7;2911;IsConfid;ToolConfid;0
10517;44;Female;37038,00;Email;Consideration;7878,85;0,02;0,12;32;5,85;4,32;94;14;8;8;154;IsConfid;ToolConfid;1
10518;54;Female;42219,00;SEO;Conversion;7764,51;0,13;0,07;30;5,34;9,26;78;8;7;9;716;IsConfid;ToolConfid;1
10519;21;Female;24271,00;SEO;Consideration;3620,39;0,15;0,05;37;5,20;8,14;9;15;0;0;1137;IsConfid;ToolConfid;1
10520;67;Female;47397,00;Social Media;Conversion;183,12;0,25;0,03;12;3,85;14,11;35;16;7;0;3578;IsConfid;ToolConfid;1
10521;41;Female;94491,00;PPC;Awareness;7370,67;0,13;0,01;34;6,24;4,47;39;17;3;7;4901;IsConfid;ToolConfid;1
10522;36;Female;138088,00;PPC;Conversion;9997,35;0,09;0,03;43;6,47;5,13;25;4;5;1;4303;IsConfid;ToolConfid;1
10523;53;Male;49602,00;Referral;Consideration;4118,20;0,14;0,15;46;8,88;0,59;8;4;7;5;3670;IsConfid;ToolConfid;1
10524;56;Male;74471,00;Referral;Retention;9856,63;0,08;0,08;31;7,85;4,83;52;8;0;7;1255;IsConfid;ToolConfid;1
10525;27;Male;82150,00;SEO;Awareness;1502,91;0,04;0,02;21;3,97;4,14;80;9;3;9;4067;IsConfid;ToolConfid;1
10526;42;Female;64227,00;Referral;Awareness;3035,47;0,04;0,11;6;4,42;6,33;69;12;1;5;3411;IsConfid;ToolConfid;1
10527;35;Female;117081,00;PPC;Retention;1790,20;0,10;0,11;5;3,16;7,69;85;16;0;8;2851;IsConfid;ToolConfid;1
10528;36;Female;43116,00;Email;Consideration;4804,24;0,01;0,09;40;2,54;10,22;79;12;3;7;3117;IsConfid;ToolConfid;1
10529;53;Female;26674,00;Social Media;Awareness;7990,12;0,07;0,03;15;1,98;3,28;85;6;2;6;4355;IsConfid;ToolConfid;0
10530;27;Female;37469,00;PPC;Retention;3472,55;0,24;0,15;11;1,31;8,57;52;19;8;4;4414;IsConfid;ToolConfid;1
10531;50;Female;25446,00;Referral;Retention;9071,67;0,08;0,14;8;4,76;11,07;38;2;0;0;2209;IsConfid;ToolConfid;0
10532;67;Female;144809,00;Social Media;Conversion;5493,82;0,04;0,08;39;9,63;4,00;60;0;5;1;2972;IsConfid;ToolConfid;1
10533;22;Male;40760,00;Social Media;Conversion;4707,70;0,29;0,08;4;5,84;5,59;51;9;3;1;214;IsConfid;ToolConfid;1
10534;64;Female;21963,00;SEO;Consideration;7891,65;0,19;0,04;2;7,68;3,47;67;14;3;0;2000;IsConfid;ToolConfid;1
10535;66;Male;128281,00;Referral;Retention;1104,29;0,03;0,15;35;4,58;2,11;67;12;2;4;2552;IsConfid;ToolConfid;1
10536;52;Female;96002,00;SEO;Conversion;7760,15;0,03;0,12;42;4,46;11,46;72;16;1;2;957;IsConfid;ToolConfid;1
10537;61;Male;47262,00;Social Media;Consideration;2505,22;0,19;0,03;9;2,13;3,98;77;17;3;7;2929;IsConfid;ToolConfid;0
10538;51;Female;25177,00;SEO;Awareness;2880,04;0,17;0,08;7;3,70;5,83;41;9;6;1;786;IsConfid;ToolConfid;1
10539;50;Female;31160,00;Referral;Conversion;6034,59;0,03;0,18;8;9,36;4,09;89;19;6;2;1235;IsConfid;ToolConfid;1
10540;38;Male;122876,00;PPC;Consideration;9029,15;0,08;0,10;12;5,41;1,14;66;8;0;8;3484;IsConfid;ToolConfid;1
10541;34;Male;27543,00;Email;Conversion;5826,23;0,28;0,07;18;2,84;11,07;95;0;9;1;2170;IsConfid;ToolConfid;1
10542;39;Female;127211,00;PPC;Awareness;6524,60;0,18;0,13;22;6,97;9,83;74;11;2;8;2646;IsConfid;ToolConfid;1
10543;65;Female;102162,00;Social Media;Awareness;7788,29;0,14;0,05;42;4,65;7,40;50;10;3;8;282;IsConfid;ToolConfid;1
10544;54;Female;59278,00;PPC;Conversion;2667,32;0,08;0,11;23;8,45;10,28;2;10;2;2;17;IsConfid;ToolConfid;1
10545;32;Female;49607,00;SEO;Awareness;8289,61;0,05;0,14;2;1,84;12,77;12;14;5;4;4699;IsConfid;ToolConfid;1
10546;52;Male;105835,00;Referral;Consideration;4237,81;0,13;0,17;32;5,70;9,47;12;19;6;9;2568;IsConfid;ToolConfid;1
10547;45;Female;144403,00;PPC;Conversion;1838,99;0,28;0,14;22;8,21;13,65;60;13;3;1;4952;IsConfid;ToolConfid;1
10548;24;Female;37221,00;PPC;Conversion;3566,17;0,02;0,08;13;8,68;3,42;23;8;6;0;1383;IsConfid;ToolConfid;1
10549;49;Female;23323,00;Referral;Awareness;2536,70;0,30;0,16;18;4,57;13,31;19;1;5;2;272;IsConfid;ToolConfid;1
10550;28;Male;72105,00;SEO;Consideration;2364,26;0,07;0,18;32;7,67;8,35;73;1;0;7;4735;IsConfid;ToolConfid;1
10551;27;Female;127841,00;Email;Conversion;2897,38;0,13;0,10;22;9,69;12,70;86;15;0;1;4932;IsConfid;ToolConfid;1
10552;26;Female;96151,00;PPC;Conversion;1891,22;0,02;0,01;26;6,60;11,29;96;5;3;4;1782;IsConfid;ToolConfid;1
10553;31;Female;144908,00;Social Media;Awareness;6710,25;0,18;0,18;11;8,30;1,34;54;12;6;3;3617;IsConfid;ToolConfid;1
10554;30;Female;86968,00;SEO;Awareness;5841,92;0,15;0,04;45;6,16;12,65;34;5;3;8;1319;IsConfid;ToolConfid;1
10555;42;Female;43238,00;SEO;Consideration;6519,57;0,20;0,03;46;8,11;5,39;77;0;6;9;2773;IsConfid;ToolConfid;1
10556;19;Female;125959,00;PPC;Consideration;3502,87;0,17;0,07;6;9,47;6,64;79;12;5;4;1181;IsConfid;ToolConfid;1
10557;52;Male;83830,00;Referral;Awareness;7720,36;0,13;0,08;35;7,40;0,66;29;1;3;0;3611;IsConfid;ToolConfid;1
10558;24;Female;93967,00;PPC;Consideration;1383,13;0,22;0,16;45;2,39;11,50;82;0;9;6;1323;IsConfid;ToolConfid;1
10559;38;Female;28330,00;PPC;Retention;5754,25;0,02;0,08;17;1,74;7,27;32;0;7;8;3615;IsConfid;ToolConfid;1
10560;35;Male;64153,00;Referral;Retention;2826,98;0,17;0,02;15;8,31;14,12;40;10;0;5;2340;IsConfid;ToolConfid;1
10561;20;Male;28611,00;Social Media;Awareness;5323,34;0,04;0,13;13;3,33;4,57;65;15;6;9;1245;IsConfid;ToolConfid;1
10562;59;Female;33872,00;Referral;Conversion;3304,01;0,14;0,14;20;8,88;7,69;48;8;0;7;4321;IsConfid;ToolConfid;1
10563;56;Male;69455,00;PPC;Awareness;7926,07;0,24;0,16;42;2,77;6,46;7;6;5;8;1597;IsConfid;ToolConfid;1
10564;58;Female;54930,00;Email;Awareness;8923,59;0,05;0,09;26;9,20;11,99;83;13;6;6;3819;IsConfid;ToolConfid;1
10565;66;Female;92022,00;Referral;Awareness;7451,55;0,28;0,03;24;8,25;8,27;2;4;5;4;415;IsConfid;ToolConfid;1
10566;28;Male;82714,00;Social Media;Conversion;1838,28;0,27;0,12;37;8,93;7,17;84;18;3;2;187;IsConfid;ToolConfid;1
10567;56;Male;144906,00;Referral;Retention;2821,18;0,13;0,03;14;3,09;14,23;64;16;7;3;2136;IsConfid;ToolConfid;1
10568;41;Female;122406,00;Referral;Consideration;9201,64;0,01;0,01;9;8,91;5,98;84;7;7;3;4139;IsConfid;ToolConfid;1
10569;63;Female;108794,00;SEO;Retention;4428,48;0,24;0,16;29;6,29;7,61;71;3;1;6;2166;IsConfid;ToolConfid;1
10570;36;Male;68716,00;SEO;Consideration;9417,69;0,27;0,09;43;1,76;8,54;1;1;0;8;2578;IsConfid;ToolConfid;1
10571;21;Female;128722,00;PPC;Consideration;3985,27;0,06;0,11;8;9,38;1,28;86;19;7;1;2942;IsConfid;ToolConfid;0
10572;43;Female;86704,00;PPC;Awareness;9522,57;0,28;0,14;27;2,75;8,13;40;12;6;9;1912;IsConfid;ToolConfid;1
10573;55;Female;20415,00;Referral;Awareness;9264,82;0,28;0,09;48;2,92;5,37;52;19;9;1;3837;IsConfid;ToolConfid;1
10574;59;Female;96441,00;Email;Consideration;6639,22;0,15;0,02;17;7,34;9,93;74;5;1;3;1386;IsConfid;ToolConfid;1
10575;49;Female;131736,00;PPC;Conversion;187,39;0,24;0,06;10;6,25;9,83;15;17;4;7;3349;IsConfid;ToolConfid;1
10576;56;Female;90779,00;Referral;Conversion;4063,31;0,14;0,05;37;9,13;10,81;8;4;4;9;4288;IsConfid;ToolConfid;1
10577;62;Male;102069,00;Referral;Conversion;9121,23;0,17;0,20;1;3,76;6,29;95;11;6;0;585;IsConfid;ToolConfid;1
10578;63;Female;112556,00;Referral;Conversion;8862,59;0,10;0,15;21;1,38;2,02;38;18;1;5;4293;IsConfid;ToolConfid;1
10579;53;Female;108444,00;Referral;Awareness;1955,14;0,06;0,10;22;9,95;6,87;63;19;8;0;3445;IsConfid;ToolConfid;1
10580;57;Male;91435,00;Referral;Retention;4051,91;0,23;0,02;19;3,81;8,51;35;18;8;8;2478;IsConfid;ToolConfid;1
10581;54;Female;119142,00;SEO;Retention;8371,55;0,01;0,03;44;2,46;0,86;22;14;4;4;2108;IsConfid;ToolConfid;1
10582;50;Female;124448,00;Social Media;Consideration;5820,99;0,18;0,16;28;9,86;8,44;46;6;1;2;2636;IsConfid;ToolConfid;1
10583;53;Female;29888,00;Social Media;Conversion;8488,26;0,26;0,19;25;6,07;6,29;48;18;6;0;2737;IsConfid;ToolConfid;1
10584;20;Female;65299,00;Referral;Awareness;8283,02;0,07;0,02;40;2,34;7,44;54;2;3;3;4829;IsConfid;ToolConfid;1
10585;26;Male;144790,00;PPC;Awareness;9084,07;0,11;0,18;11;8,52;4,90;93;0;2;9;3240;IsConfid;ToolConfid;1
10586;25;Female;78765,00;Email;Awareness;1260,48;0,18;0,08;47;9,51;7,64;9;9;6;5;1392;IsConfid;ToolConfid;1
10587;50;Female;82714,00;Referral;Consideration;1537,63;0,08;0,05;28;8,93;13,29;62;3;6;7;2679;IsConfid;ToolConfid;1
10588;23;Male;147854,00;Email;Awareness;919,81;0,26;0,03;18;2,79;11,92;94;15;0;8;4906;IsConfid;ToolConfid;1
10589;58;Female;35935,00;SEO;Consideration;9359,16;0,12;0,16;33;1,47;9,43;25;11;6;3;1914;IsConfid;ToolConfid;1
10590;56;Female;93002,00;Social Media;Consideration;4804,11;0,18;0,10;47;4,34;9,59;47;9;9;4;3377;IsConfid;ToolConfid;1
10591;21;Male;100631,00;SEO;Consideration;736,82;0,08;0,17;26;4,19;13,48;29;2;4;7;4254;IsConfid;ToolConfid;1
10592;30;Female;96729,00;PPC;Consideration;3283,15;0,02;0,05;29;4,65;7,46;1;7;6;2;1914;IsConfid;ToolConfid;1
10593;66;Male;21320,00;PPC;Awareness;3578,99;0,06;0,14;36;8,19;8,32;28;4;7;3;2538;IsConfid;ToolConfid;1
10594;19;Male;66032,00;Referral;Awareness;8114,64;0,02;0,03;30;1,09;12,97;53;15;9;9;4577;IsConfid;ToolConfid;1
10595;22;Male;97763,00;PPC;Retention;7381,22;0,15;0,03;27;7,07;11,44;31;3;6;5;2748;IsConfid;ToolConfid;1
10596;61;Male;37907,00;PPC;Awareness;6924,93;0,18;0,04;24;9,87;6,78;37;15;9;4;1743;IsConfid;ToolConfid;1
10597;44;Female;58002,00;SEO;Conversion;316,45;0,02;0,16;48;4,59;4,93;20;2;1;7;1537;IsConfid;ToolConfid;1
10598;49;Male;64838,00;Email;Conversion;9115,89;0,04;0,13;5;5,37;8,01;26;3;3;9;345;IsConfid;ToolConfid;1
10599;38;Female;58912,00;Social Media;Consideration;2234,00;0,15;0,04;6;6,65;2,25;87;15;5;1;3835;IsConfid;ToolConfid;0
10600;25;Male;20552,00;PPC;Consideration;6327,71;0,24;0,08;5;3,57;10,37;33;4;8;8;4205;IsConfid;ToolConfid;1
10601;55;Female;40140,00;PPC;Consideration;712,01;0,19;0,16;34;7,47;7,23;22;17;4;0;4325;IsConfid;ToolConfid;1
10602;25;Female;105591,00;SEO;Retention;907,11;0,04;0,06;24;2,83;9,13;77;19;1;1;146;IsConfid;ToolConfid;0
10603;67;Female;135169,00;Social Media;Consideration;194,82;0,27;0,19;20;1,58;12,77;38;7;3;7;1939;IsConfid;ToolConfid;1
10604;20;Male;68737,00;SEO;Retention;5702,68;0,28;0,18;46;8,21;5,67;68;7;7;7;72;IsConfid;ToolConfid;1
10605;61;Female;53367,00;Email;Consideration;6330,86;0,10;0,12;47;2,59;7,71;72;6;3;7;2276;IsConfid;ToolConfid;1
10606;20;Male;100634,00;SEO;Conversion;599,58;0,19;0,13;16;7,58;8,56;44;9;7;1;2461;IsConfid;ToolConfid;1
10607;39;Female;44061,00;Social Media;Consideration;2975,80;0,15;0,13;40;8,84;4,56;62;1;3;7;4256;IsConfid;ToolConfid;1
10608;23;Female;116590,00;Social Media;Awareness;8529,40;0,28;0,06;25;1,41;4,49;7;19;7;4;3225;IsConfid;ToolConfid;1
10609;19;Female;100336,00;PPC;Consideration;1102,95;0,16;0,08;40;7,36;8,13;6;5;2;3;2621;IsConfid;ToolConfid;1
10610;40;Female;62124,00;Email;Awareness;2243,82;0,29;0,04;16;6,82;4,23;29;14;3;1;3375;IsConfid;ToolConfid;1
10611;61;Male;65638,00;Referral;Awareness;4301,47;0,07;0,19;6;6,61;12,99;11;13;9;8;1144;IsConfid;ToolConfid;1
10612;19;Female;130728,00;PPC;Awareness;8438,51;0,11;0,15;24;3,66;14,93;19;7;8;2;1635;IsConfid;ToolConfid;1
10613;55;Female;111115,00;SEO;Awareness;2623,01;0,24;0,02;33;1,41;3,56;63;8;4;4;4238;IsConfid;ToolConfid;1
10614;34;Female;21982,00;SEO;Retention;9971,66;0,24;0,11;25;1,89;8,84;28;4;2;3;3470;IsConfid;ToolConfid;1
10615;52;Female;136322,00;Social Media;Retention;3617,09;0,22;0,08;5;3,46;2,61;54;4;2;8;972;IsConfid;ToolConfid;0
10616;51;Male;126134,00;Social Media;Consideration;3925,84;0,26;0,16;9;4,66;3,19;11;8;3;3;1593;IsConfid;ToolConfid;1
10617;40;Male;55765,00;Social Media;Consideration;1308,85;0,21;0,08;16;9,26;11,61;83;6;1;4;2264;IsConfid;ToolConfid;1
10618;47;Female;102606,00;Referral;Retention;6833,96;0,19;0,13;13;7,16;3,40;21;7;6;7;3549;IsConfid;ToolConfid;1
10619;69;Female;116422,00;Referral;Consideration;2510,31;0,14;0,04;2;1,24;11,36;22;14;6;3;4815;IsConfid;ToolConfid;1
10620;25;Female;129910,00;PPC;Consideration;6325,79;0,15;0,12;47;9,28;6,36;47;2;8;1;2806;IsConfid;ToolConfid;1
10621;39;Female;74681,00;Referral;Retention;2309,26;0,13;0,07;15;7,48;7,45;44;16;7;9;191;IsConfid;ToolConfid;1
10622;61;Male;83232,00;Social Media;Retention;3939,94;0,19;0,04;4;5,43;4,26;25;18;2;1;2982;IsConfid;ToolConfid;0
10623;53;Female;82349,00;PPC;Consideration;8581,05;0,13;0,13;47;5,17;8,46;27;17;4;9;586;IsConfid;ToolConfid;1
10624;22;Female;120063,00;PPC;Retention;7415,17;0,05;0,13;22;9,40;5,31;54;9;7;8;4510;IsConfid;ToolConfid;1
10625;30;Female;83474,00;Email;Conversion;1630,45;0,04;0,20;26;5,95;3,03;72;1;7;9;2694;IsConfid;ToolConfid;1
10626;46;Female;125327,00;Referral;Awareness;6116,31;0,28;0,14;4;5,52;2,52;68;1;1;5;661;IsConfid;ToolConfid;0
10627;48;Male;49513,00;SEO;Awareness;6323,54;0,02;0,11;36;7,97;15,00;1;16;0;0;2491;IsConfid;ToolConfid;1
10628;64;Male;42592,00;SEO;Conversion;996,63;0,04;0,18;37;6,34;5,51;27;14;4;9;1606;IsConfid;ToolConfid;1
10629;33;Female;132196,00;Email;Conversion;4711,48;0,14;0,17;17;3,24;12,17;76;15;0;1;412;IsConfid;ToolConfid;1
10630;59;Male;43618,00;Social Media;Consideration;2680,62;0,09;0,11;11;9,99;5,45;78;5;6;8;3696;IsConfid;ToolConfid;1
10631;47;Male;71632,00;Email;Consideration;4724,59;0,13;0,11;20;3,53;9,53;52;19;7;7;3021;IsConfid;ToolConfid;1
10632;33;Female;35409,00;Social Media;Awareness;7793,00;0,04;0,19;6;7,15;12,70;13;1;5;8;1654;IsConfid;ToolConfid;1
